SA1,SA2,VT5,PRNO,PROG
15,-82,-3,140755,74
21,-71,-4,140755,75
20,-72,0,140755,75
20,-69,1,140755,75
16,-65,-2,140755,76
20,-69,-2,140755,76
20,-69,-2,140755,76
25,-70,0,140755,77
22,-71,0,140755,77
22,-74,1,140755,77
22,-74,0,140755,78
27,-83,-2,140755,78
27,-89,2,140755,78
30,-92,2,140755,79
30,-92,2,140755,79
28,-98,2,140755,79
28,-93,0,140755,79
32,-108,1,140755,80
32,-114,2,140755,80
32,-114,1,140755,80
32,-104,1,140755,80
32,-115,0,140755,81
32,-115,0,140755,81
46,-115,0,140755,81
40,-123,2,140755,82
36,-122,0,140755,82
37,-119,1,140755,83
37,-116,1,140755,83
37,-116,1,140755,83
36,-112,1,140755,84
36,-96,0,140755,84
36,-96,-2,140755,84
30,-102,-2,140755,85
33,-99,1,140755,85
29,-97,0,140755,85
29,-97,0,140755,85
28,-86,-2,140755,86
23,-79,-3,140755,86
21,-69,-2,140755,86
19,-76,-2,140755,87
17,-71,-2,140755,87
17,-62,-3,140755,87
16,-59,-4,140755,88
16,-59,-4,140755,88
19,-58,-6,140755,88
19,-58,0,140755,88
14,-57,0,140755,89
15,-57,-3,140755,89
10,-51,-3,140755,89
11,-51,1,140755,90
11,-51,1,140755,90
9,-51,1,140755,90
2,-52,1,140755,91
6,-57,1,140755,91
7,-60,1,140755,91
12,-68,3,140755,92
17,-67,1,140755,92
17,-67,0,140755,92
17,-67,0,140755,92
17,-72,0,140755,92
13,-76,-3,140755,93
13,-80,-4,140755,93
12,-92,-3,140755,93
11,-94,-3,140755,94
12,-97,-4,140755,94
10,-101,-4,140755,95
10,-101,-4,140755,95
13,-99,-4,140755,95
11,-97,-3,140755,95
9,-95,-7,140755,96
9,-95,-3,140755,96
9,-95,-4,140755,96
13,-96,-4,140755,96
13,-96,-4,140755,96
12,-96,0,140755,97
12,-92,-3,140755,97
15,-93,-3,140755,98
17,-92,-2,140755,98
17,-83,1,140755,98
17,-83,1,140755,99
13,-76,-2,140755,99
10,-77,2,140755,100
10,-77,2,140755,100
8,-74,2,140755,100
8,-74,2,140755,101
8,-73,2,140755,101
8,-73,2,140755,101
7,-74,0,140755,101
7,-67,1,140755,101
9,-72,3,140755,102
11,-74,-2,140755,102
12,-74,0,140755,103
12,-74,0,140755,103
12,-73,2,140755,103
11,-73,1,140755,103
13,-74,0,140755,104
10,-73,0,140755,104
10,-70,0,140755,105
10,-70,0,140755,105
12,-74,0,140755,105
12,-74,0,140755,105
12,-70,5,140755,105
12,-65,2,140755,106
14,-69,-2,140755,106
15,-72,5,140755,107
12,-71,5,140755,107
11,-76,3,140755,107
11,-76,3,140755,107
14,-80,3,140755,108
19,-92,6,140755,108
23,-100,10,140755,108
25,-105,7,140755,109
25,-105,5,140755,109
21,-101,5,140755,109
24,-116,2,140755,109
30,-115,5,140755,110
31,-112,6,140755,110
30,-110,3,140755,110
28,-105,2,140755,111
27,-107,-2,140755,111
25,-116,-2,140755,112
32,-113,-2,140755,112
32,-113,-2,140755,112
26,-107,-6,140755,112
32,-113,-6,140755,113
32,-113,-8,140755,113
32,-108,-8,140755,113
32,-113,-8,140755,113
34,-114,-10,140755,114
32,-99,-10,140755,114
32,-99,-10,140755,114
32,-101,-8,140755,115
24,-4,-3,140755,115
37,-110,-3,140755,116
30,-108,2,140755,116
26,-107,1,140755,117
33,-107,1,140755,117
29,-105,1,140755,117
27,-97,1,140755,117
27,-94,-2,140755,118
22,-108,1,140755,118
26,-97,-2,140755,119
26,-88,-3,140755,119
26,-88,-3,140755,119
26,-94,0,140755,120
27,-92,0,140755,120
26,-91,0,140755,120
26,-91,1,140755,121
26,-91,1,140755,121
26,-80,1,140755,121
26,-80,1,140755,121
24,-77,1,140755,121
26,-78,2,140755,122
26,-77,1,140755,122
24,-78,1,140755,122
24,-82,3,140755,123
26,-78,2,140755,123
25,-80,3,140755,123
25,-80,3,140755,123
23,-85,1,140755,124
25,-74,0,140755,124
25,-74,0,140755,125
25,-81,0,140755,125
25,-81,0,140755,125
25,-81,0,140755,125
27,-94,2,140755,125
26,-90,-3,140755,126
26,-90,-3,140755,126
29,-98,0,140755,127
29,-94,0,140755,127
26,-92,-4,140755,127
26,-92,-4,140755,127
25,-90,-6,140755,128
23,-84,-7,140755,128
19,-81,-3,140755,128
17,-74,-3,140755,129
17,-74,1,140755,129
15,-71,1,140755,129
12,-66,-4,140755,129
12,-66,-4,140755,129
11,-64,-2,140755,130
11,-65,0,140755,130
14,-66,1,140755,130
14,-58,-2,140755,131
13,-58,-2,140755,131
19,-71,-2,140755,132
21,-77,0,140755,132
21,-77,0,140755,132
25,-80,-4,140755,133
25,-80,-4,140755,133
25,-80,-4,140755,133
26,-87,-3,140755,134
27,-90,-6,140755,134
25,-92,-6,140755,134
26,-100,-6,140755,134
28,-106,-3,140755,135
28,-96,-3,140755,135
30,-112,-4,140755,136
33,-111,-4,140755,136
35,-119,-6,140755,136
35,-119,-4,140755,137
35,-119,-4,140755,137
37,-119,-4,140755,137
40,-128,-2,140755,137
40,-118,-4,140755,137
39,-120,-6,140755,138
38,-127,-3,140755,138
36,-121,0,140755,138
36,-107,-2,140755,139
34,-110,0,140755,139
34,-100,1,140755,140
31,-117,1,140755,140
29,-112,-2,140755,140
29,-112,-3,140755,141
30,-110,-3,140755,141
30,-112,-2,140755,141
31,-115,0,140755,141
31,-115,0,140755,141
31,-102,2,140755,142
24,-119,0,140755,142
18,-118,-2,140755,142
18,-100,-3,140755,143
23,-100,0,140755,143
17,-93,0,140755,143
17,-79,-2,140755,144
12,-81,0,140755,144
12,-69,-3,140755,144
12,-69,-2,140755,145
10,-62,-2,140755,145
7,-63,0,140755,145
4,-50,0,140755,145
4,-48,-3,140755,146
4,-48,-3,140755,146
5,-47,-6,140755,146
5,-45,-3,140755,147
5,-46,0,140755,147
4,-44,0,140755,147
4,-49,2,140755,148
4,-50,-2,140755,148
4,-50,-2,140755,148
4,-50,0,140755,149
4,-47,0,140755,149
3,-54,-2,140755,149
8,-56,-6,140755,149
8,-56,-6,140755,149
12,-64,-4,140755,150
13,-63,-3,140755,150
15,-68,-4,140755,151
10,-92,-4,140755,152
21,-83,-6,140755,152
21,-83,-6,140755,152
20,-90,-6,140755,152
22,-97,-4,140755,153
22,-97,-3,140755,153
25,-107,-3,140755,153
26,-107,-2,140755,154
27,-118,-2,140755,154
36,-123,0,140755,154
30,-127,1,140755,155
35,-130,1,140755,155
39,-137,0,140755,155
41,-141,0,140755,156
42,-148,0,140755,156
42,-148,0,140755,156
42,-151,2,140755,157
36,-154,3,140755,157
36,-154,1,140755,157
48,-149,1,140755,157
48,-141,2,140755,158
60,-144,0,140755,158
47,-148,2,140755,158
29,-158,1,140755,159
44,-140,1,140755,159
28,-140,0,140755,160
24,-140,1,140755,160
34,-112,1,140755,161
30,-111,3,140755,161
24,-111,2,140755,161
24,-111,2,140755,161
24,-111,1,140755,162
33,-96,1,140755,162
31,-99,0,140755,162
19,-101,1,140755,162
27,-92,2,140755,163
24,-97,5,140755,163
14,-102,6,140755,164
21,-95,0,140755,164
21,-92,1,140755,164
21,-92,2,140755,165
25,-101,3,140755,165
25,-101,-3,140755,165
16,-103,-3,140755,165
16,-103,-3,140755,165
24,-98,-3,140755,166
27,-102,0,140755,166
27,-102,0,140755,166
27,-99,1,140755,166
22,-96,-3,140755,167
14,-91,-4,140755,168
14,-87,-4,140755,169
13,-75,-6,140755,169
13,-75,-6,140755,169
13,-75,-6,140755,169
13,-75,-4,140755,170
13,-75,-4,140755,170
11,-67,-4,140755,170
11,-67,-4,140755,170
11,-67,-4,140755,170
17,-65,-2,140755,171
18,-60,-7,140755,172
17,-67,-6,140755,172
17,-67,-6,140755,172
14,-67,-6,140755,173
20,-72,0,140755,173
20,-72,0,140755,173
18,-76,-2,140755,174
18,-76,-2,140755,174
20,-82,-2,140755,174
20,-82,-2,140755,174
20,-82,-2,140755,174
17,-74,0,140755,175
17,-85,0,140755,175
15,-80,-2,140755,176
15,-80,-2,140755,176
15,-77,0,140755,177
14,-75,0,140755,177
9,-83,-2,140755,177
14,-81,3,140755,178
14,-81,3,140755,178
14,-81,3,140755,178
14,-81,2,140755,178
4,-79,2,140755,178
12,-74,-2,140755,179
12,-74,-2,140755,179
11,-74,1,140755,179
12,-75,2,140755,179
12,-79,-2,140755,180
17,-90,0,140755,180
17,-92,0,140755,181
23,-101,2,140755,181
32,-110,1,140755,182
32,-110,0,140755,182
23,-117,0,140755,182
23,-117,0,140755,182
28,-114,0,140755,183
28,-102,2,140755,183
27,-120,1,140755,183
27,-120,1,140755,183
23,-120,0,140755,184
27,-114,-2,140755,184
25,-101,-2,140755,185
21,-101,-4,140755,186
20,-91,-3,140755,186
21,-88,-2,140755,186
21,-88,-2,140755,186
21,-88,-2,140755,186
20,-90,-3,140755,187
19,-77,-4,140755,187
13,-89,-4,140755,188
16,-84,-4,140755,188
19,-79,1,140755,189
17,-80,-2,140755,189
17,-80,-2,140755,189
18,-90,-2,140755,190
18,-90,-2,140755,190
24,-84,3,140755,190
24,-79,-2,140755,191
21,-87,-2,140755,191
24,-83,-2,140755,191
24,-83,-2,140755,191
22,-84,0,140755,191
23,-83,2,140755,192
23,-83,2,140755,192
26,-94,0,140755,192
26,-94,0,140755,192
30,-105,0,140755,193
30,-105,0,140755,193
30,-109,0,140755,194
26,-116,0,140755,194
34,-115,2,140755,194
34,-115,2,140755,194
34,-115,2,140755,194
33,-117,6,140755,195
27,-120,3,140755,195
32,-123,3,140755,196
32,-123,3,140755,196
32,-119,6,140755,196
32,-129,5,140755,196
35,-135,5,140755,197
35,-128,5,140755,197
30,-144,2,140755,198
36,-134,2,140755,198
36,-134,2,140755,198
37,-137,1,140755,198
37,-137,2,140755,199
38,-134,2,140755,199
45,-124,1,140755,199
42,-132,1,140755,200
48,-117,-2,140755,200
48,-117,-2,140755,200
45,-118,1,140755,200
34,-121,-3,140755,201
35,-120,3,140755,201
35,-120,3,140755,201
32,-116,2,140755,202
29,-112,-2,140755,202
27,-107,-2,140755,203
27,-107,1,140755,203
32,-101,0,140755,203
32,-107,0,140755,204
31,-105,-3,140755,204
29,-109,-3,140755,204
29,-109,-3,140755,204
29,-109,-3,140755,204
28,-110,0,140755,205
27,-95,-2,140755,206
29,-110,0,140755,206
30,-114,-3,140755,206
30,-114,-2,140755,207
29,-116,-2,140755,207
26,-119,-4,140755,207
32,-124,-2,140755,207
34,-122,-2,140755,208
29,-131,1,140755,208
34,-129,0,140755,208
32,-117,0,140755,209
32,-117,0,140755,209
32,-117,0,140755,209
35,-98,-2,140755,210
28,-97,1,140755,210
23,-96,-2,140755,210
23,-98,1,140755,211
23,-83,1,140755,211
18,-88,3,140755,211
15,-77,3,140755,212
15,-71,2,140755,212
10,-69,-2,140755,212
14,-74,-6,140755,213
14,-74,-6,140755,213
12,-64,-2,140755,213
13,-59,-2,140755,214
12,-58,-2,140755,214
6,-66,0,140755,214
11,-56,-4,140755,215
14,-51,-4,140755,215
12,-55,0,140755,215
14,-58,1,140755,216
14,-58,1,140755,216
14,-58,1,140755,216
14,-67,1,140755,216
15,-72,1,140755,217
16,-83,0,140755,217
21,-82,-2,140755,218
21,-102,0,140755,218
23,-119,-3,140755,218
23,-119,-3,140755,219
29,-129,1,140755,219
44,-139,0,140755,220
44,-136,0,140755,220
39,-147,1,140755,220
38,-149,-2,140755,220
44,-164,-2,140755,221
44,-153,1,140755,221
52,-168,-2,140755,221
50,-171,-2,140755,222
41,-175,-2,140755,222
41,-164,-3,140755,222
55,-175,-2,140755,223
55,-175,-2,140755,223
51,-171,-2,140755,223
49,-166,-3,140755,224
43,-169,-3,140755,224
48,-161,-4,140755,224
48,-161,-4,140755,224
42,-155,0,140755,225
42,-131,1,140755,225
40,-126,1,140755,225
35,-123,2,140755,226
38,-110,3,140755,226
33,-100,1,140755,227
33,-100,0,140755,227
33,-100,0,140755,227
28,-87,0,140755,227
30,-82,-2,140755,227
26,-76,0,140755,228
24,-70,0,140755,228
21,-68,-2,140755,228
23,-74,-3,140755,229
23,-74,-3,140755,229
25,-77,-3,140755,229
30,-77,0,140755,229
26,-80,0,140755,230
24,-84,-2,140755,231
31,-88,-2,140755,231
31,-88,0,140755,231
30,-92,0,140755,231
30,-92,0,140755,231
30,-97,-2,140755,232
31,-100,2,140755,232
30,-102,-2,140755,232
32,-104,-2,140755,233
32,-108,0,140755,233
26,-107,0,140755,234
26,-107,0,140755,234
19,-107,-3,140755,234
25,-107,-3,140755,234
27,-118,0,140755,235
27,-118,-3,140755,235
27,-109,-3,140755,235
27,-109,-3,140755,235
25,-120,-3,140755,235
30,-112,2,140755,236
38,-107,6,140755,236
27,-118,2,140755,237
29,-110,2,140755,238
32,-119,1,140755,238
32,-119,1,140755,238
31,-120,1,140755,239
31,-120,2,140755,239
18,-120,2,140755,239
29,-121,3,140755,239
29,-121,3,140755,239
20,-121,1,140755,240
31,-119,-2,140755,240
33,-116,-3,140755,241
35,-126,-2,140755,241
32,-123,-3,140755,241
33,-115,-3,140755,242
28,-114,-4,140755,242
17,-112,-7,140755,243
17,-112,-7,140755,243
17,-112,-7,140755,243
17,-112,-7,140755,243
18,-88,-4,140755,243
12,-80,-6,140755,244
12,-73,-3,140755,245
13,-65,-2,140755,245
12,-67,-2,140755,245
13,-63,-4,140755,246
14,-65,-4,140755,246
12,-61,-3,140755,246
12,-61,-3,140755,246
12,-61,-4,140755,247
8,-62,-4,140755,247
10,-50,-4,140755,247
11,-51,-2,140755,248
6,-53,1,140755,248
10,-59,1,140755,248
9,-60,-3,140755,249
11,-57,-2,140755,249
11,-74,1,140755,250
11,-74,1,140755,250
13,-85,1,140755,250
13,-85,1,140755,250
13,-90,1,140755,250
20,-98,1,140755,251
20,-98,1,140755,251
21,-109,2,140755,251
20,-119,3,140755,252
27,-128,0,140755,252
32,-128,1,140755,253
34,-135,-3,140755,254
35,-137,-3,140755,254
34,-130,-2,140755,255
34,-130,-2,140755,255
29,-122,0,140755,255
29,-122,0,140755,255
31,-123,0,140755,255
28,-119,1,140755,256
26,-118,1,140755,256
25,-119,1,140755,256
20,-120,9,140755,257
20,-120,9,140755,257
24,-120,9,140755,257
20,-100,10,140755,258
20,-100,13,140755,259
20,-100,13,140755,259
18,-90,13,140755,259
17,-87,13,140755,259
15,-83,14,140755,260
15,-83,14,140755,260
11,-75,10,140755,260
11,-75,10,140755,260
11,-75,10,140755,260
14,-82,7,140755,261
14,-82,7,140755,261
15,-73,5,140755,262
15,-73,5,140755,262
16,-77,3,140755,262
19,-82,2,140755,263
19,-82,2,140755,263
19,-81,3,140755,263
21,-87,3,140755,263
22,-83,7,140755,264
21,-90,2,140755,264
20,-90,5,140755,264
19,-92,6,140755,265
19,-85,5,140755,265
19,-85,5,140755,265
26,-82,6,140755,266
28,-87,7,140755,266
28,-78,6,140755,266
22,-89,6,140755,267
17,-96,5,140755,267
17,-96,5,140755,267
17,-92,3,140755,268
26,-98,5,140755,268
25,-99,3,140755,268
26,-98,1,140755,269
27,-98,5,140755,269
25,-96,2,140755,269
26,-98,5,140755,270
26,-100,5,140755,270
24,-100,0,140755,270
19,-93,1,140755,271
27,-101,9,140755,271
22,-101,9,140755,271
18,-98,6,140755,272
23,-101,5,140755,272
24,-105,5,140755,273
24,-102,5,140755,273
25,-103,2,140755,273
25,-101,3,140755,274
25,-94,5,140755,274
25,-107,7,140755,274
25,-107,7,140755,274
25,-107,7,140755,274
23,-96,6,140755,275
21,-95,5,140755,276
17,-90,9,140755,276
17,-90,9,140755,276
15,-85,9,140755,276
12,-77,6,140755,277
11,-65,7,140755,277
11,-65,7,140755,277
11,-65,7,140755,277
11,-64,5,140755,278
7,-60,9,140755,278
7,-56,9,140755,278
7,-55,7,140755,279
7,-56,7,140755,280
8,-52,7,140755,280
8,-51,6,140755,280
10,-56,3,140755,281
11,-53,5,140755,281
11,-53,5,140755,281
11,-53,5,140755,281
9,-64,2,140755,282
10,-62,5,140755,282
11,-69,7,140755,283
13,-71,6,140755,283
13,-71,6,140755,283
12,-74,3,140755,283
14,-81,6,140755,284
14,-84,5,140755,284
14,-87,7,140755,284
18,-92,10,140755,285
20,-94,9,140755,285
20,-94,9,140755,285
23,-95,5,140755,285
23,-92,9,140755,286
26,-101,9,140755,286
27,-95,7,140755,287
25,-95,7,140755,287
24,-101,7,140755,288
23,-105,10,140755,288
21,-107,10,140755,289
23,-110,9,140755,289
13,-110,10,140755,289
13,-102,7,140755,290
13,-102,7,140755,290
13,-102,10,140755,290
22,-110,10,140755,290
20,-114,6,140755,290
23,-113,10,140755,291
23,-112,9,140755,291
23,-104,9,140755,292
23,-104,9,140755,292
24,-105,7,140755,292
24,-100,11,140755,292
20,-99,13,140755,293
17,-98,10,140755,293
16,-90,6,140755,294
16,-90,6,140755,294
16,-89,5,140755,294
13,-82,7,140755,294
13,-82,7,140755,294
11,-81,5,140755,295
10,-75,6,140755,295
13,-67,9,140755,296
14,-78,9,140755,296
13,-65,9,140755,296
14,-72,6,140755,297
14,-72,6,140755,297
12,-75,6,140755,297
14,-75,6,140755,297
14,-75,6,140755,297
14,-72,6,140755,298
14,-72,7,140755,298
18,-76,7,140755,298
19,-74,3,140755,298
20,-83,5,140755,299
20,-83,5,140755,299
20,-85,5,140755,299
24,-99,6,140755,300
23,-104,7,140755,300
17,-104,6,140755,301
17,-106,7,140755,301
19,-106,9,140755,301
19,-106,9,140755,301
30,-125,7,140755,302
31,-127,6,140755,302
31,-127,7,140755,302
28,-129,7,140755,302
35,-132,7,140755,303
35,-125,5,140755,303
34,-134,5,140755,303
34,-134,5,140755,303
35,-127,5,140755,304
34,-124,7,140755,304
30,-128,9,140755,304
18,-99,3,140755,305
18,-99,3,140755,305
22,-101,7,140755,306
11,-101,6,140755,306
11,-101,7,140755,306
13,-74,7,140755,306
10,-65,6,140755,307
6,-59,7,140755,307
-3,-59,7,140755,308
-3,-59,7,140755,308
-6,-59,9,140755,308
-6,-59,9,140755,308
-16,2,6,140755,309
-16,-3,11,140755,309
-5,3,11,140755,310
-8,-8,9,140755,310
-8,-8,9,140755,310
-9,-5,6,140755,310
-9,-5,6,140755,310
-7,-10,6,140755,311
-7,-17,3,140755,311
-4,-28,7,140755,311
-4,-27,5,140755,312
-4,-27,5,140755,312
-3,-40,2,140755,312
6,-59,6,140755,313
6,-65,7,140755,313
6,-69,2,140755,313
13,-83,2,140755,314
13,-79,3,140755,314
13,-79,10,140755,315
13,-79,10,140755,315
10,-88,10,140755,315
10,-88,10,140755,315
12,-89,3,140755,316
16,-89,6,140755,316
11,-90,2,140755,316
11,-79,7,140755,317
11,-83,3,140755,317
11,-83,3,140755,317
11,-84,3,140755,317
13,-88,3,140755,318
14,-79,1,140755,318
3,-84,5,140755,318
3,-84,-2,140755,319
3,-76,-2,140755,319
3,-71,5,140755,319
3,-71,5,140755,319
5,-60,2,140755,320
1,-50,2,140755,320
1,-46,2,140755,320
1,-43,3,140755,321
1,-31,5,140755,321
1,-33,3,140755,322
1,-33,3,140755,322
1,-33,3,140755,322
-5,-24,2,140755,322
-6,-28,7,140755,323
-6,-28,7,140755,323
-6,-20,7,140755,323
-10,-12,3,140755,324
-5,-19,9,140755,324
-5,-8,11,140755,324
-7,-12,11,140755,325
0,-4,7,140755,325
0,-4,7,140755,325
-10,-12,9,140755,325
-10,-12,9,140755,326
-12,-7,11,140755,326
-12,-9,5,140755,326
-12,-7,3,140755,327
-12,-7,3,140755,327
-4,-2,3,140755,327
-4,-15,7,140755,328
0,-9,9,140755,328
0,-20,7,140755,329
4,-16,10,140755,329
4,-13,7,140755,329
-1,-27,5,140755,330
-1,-27,5,140755,330
-6,-26,2,140755,330
-3,-20,6,140755,330
-2,-25,14,140755,331
7,-18,7,140755,331
7,-18,7,140755,331
7,-24,6,140755,332
7,-24,6,140755,332
0,-33,10,140755,332
0,-30,7,140755,332
1,-38,6,140755,333
1,-35,7,140755,333
7,-41,6,140755,333
13,-47,5,140755,334
13,-56,6,140755,334
8,-66,7,140755,334
14,-70,5,140755,335
25,-90,5,140755,336
25,-90,5,140755,336
-24,14,5,140755,336
-11,6,2,140755,336
-11,6,2,140755,336
-10,-10,3,140755,337
6,-1,2,140755,337
4,-11,2,140755,337
4,-16,3,140755,338
23,-20,6,140755,338
23,-26,6,140755,338
29,-55,6,140755,340
29,-55,5,140755,340
29,-61,5,140755,340
29,-59,6,140755,340
29,-59,6,140755,340
19,-63,6,140755,341
19,-58,6,140755,341
22,-68,7,140755,341
18,-74,3,140755,342
21,-67,2,140755,342
21,-67,-8,140755,343
23,-80,-6,140755,343
23,-80,-6,140755,343
13,-88,-11,140755,344
13,-88,-8,140755,344
13,-74,-8,140755,344
22,-83,-10,140755,345
22,-76,-8,140755,345
22,-76,-8,140755,345
22,-78,-6,140755,345
25,-82,0,140755,346
21,-82,2,140755,346
17,-85,2,140755,346
20,-68,1,140755,347
20,-68,1,140755,347
22,-68,3,140755,348
20,-71,5,140755,348
20,-71,1,140755,348
20,-60,1,140755,348
20,-69,1,140755,349
20,-70,1,140755,349
19,-72,2,140755,350
19,-72,2,140755,350
18,-70,3,140755,350
19,-71,6,140755,350
14,-65,6,140755,351
14,-64,5,140755,352
14,-59,9,140755,352
14,-59,9,140755,352
14,-62,5,140755,352
14,-62,2,140755,353
14,-68,2,140755,353
16,-73,6,140755,353
17,-72,0,140755,353
17,-74,3,140755,354
17,-74,3,140755,354
16,-77,7,140755,354
14,-82,1,140755,354
14,-78,2,140755,355
25,-87,2,140755,356
25,-87,2,140755,356
24,-83,3,140755,357
19,-73,1,140755,357
19,-73,0,140755,357
11,-65,2,140755,358
11,-65,2,140755,358
14,-67,0,140755,358
12,-64,3,140755,358
13,-62,5,140755,359
13,-59,2,140755,359
6,-65,2,140755,359
16,-64,6,140755,360
20,-59,6,140755,360
20,-59,6,140755,360
20,-62,5,140755,360
19,-63,3,140755,361
19,-63,3,140755,361
20,-57,3,140755,361
20,-57,1,140755,362
20,-63,-2,140755,362
20,-63,-2,140755,362
20,-63,-2,140755,362
20,-65,-2,140755,362
24,-72,-2,140755,363
21,-81,1,140755,364
21,-81,1,140755,364
21,-74,0,140755,364
24,-91,-3,140755,365
24,-91,1,140755,365
24,-91,1,140755,365
23,-74,1,140755,365
23,-74,1,140755,365
21,-85,2,140755,366
26,-90,1,140755,366
19,-98,3,140755,366
24,-87,1,140755,367
6,-109,2,140755,367
6,-109,2,140755,367
25,-92,0,140755,367
27,-93,1,140755,368
20,-94,3,140755,368
20,-94,2,140755,369
21,-96,2,140755,369
21,-92,3,140755,369
21,-92,3,140755,369
22,-92,5,140755,369
17,-92,5,140755,370
21,-96,6,140755,370
21,-94,5,140755,371
21,-94,2,140755,371
23,-102,2,140755,371
23,-97,1,140755,372
23,-97,1,140755,372
25,-103,0,140755,372
23,-105,-3,140755,373
23,-105,0,140755,373
23,-105,0,140755,373
23,-105,0,140755,374
20,-92,0,140755,374
17,-96,-4,140755,374
17,-90,-3,140755,374
17,-78,-2,140755,375
14,-76,0,140755,375
14,-73,-3,140755,375
13,-77,-3,140755,376
12,-76,-2,140755,376
12,-76,-2,140755,376
9,-73,-3,140755,376
10,-76,0,140755,377
16,-71,-2,140755,377
18,-74,-2,140755,378
19,-79,-3,140755,378
21,-78,0,140755,378
21,-78,0,140755,378
21,-71,0,140755,379
19,-77,-2,140755,379
20,-83,-4,140755,379
21,-81,0,140755,380
15,-83,2,140755,380
23,-75,2,140755,380
22,-80,3,140755,381
22,-80,2,140755,381
17,-95,2,140755,381
24,-86,3,140755,381
25,-86,1,140755,382
24,-89,-2,140755,382
24,-92,0,140755,382
24,-92,0,140755,382
26,-95,0,140755,383
20,-98,-3,140755,383
22,-95,-3,140755,383
23,-91,0,140755,384
22,-94,-4,140755,384
23,-95,-2,140755,385
24,-93,-2,140755,385
24,-93,-2,140755,385
25,-92,-2,140755,385
24,-96,-2,140755,386
26,-99,-4,140755,386
26,-99,2,140755,386
26,-102,-3,140755,387
18,-109,-4,140755,387
25,-101,-8,140755,387
25,-101,-8,140755,387
27,-99,-7,140755,388
29,-99,-7,140755,388
27,-100,-3,140755,388
30,-93,-7,140755,389
30,-93,-4,140755,389
29,-92,-4,140755,389
29,-92,-4,140755,389
21,-95,-2,140755,390
21,-95,-2,140755,390
22,-98,2,140755,390
27,-92,1,140755,391
27,-92,1,140755,391
20,-83,1,140755,392
20,-83,1,140755,392
20,-80,3,140755,393
16,-87,3,140755,393
16,-77,3,140755,393
19,-65,-2,140755,394
23,-65,0,140755,394
26,-67,1,140755,395
20,-59,-3,140755,395
19,-63,-3,140755,396
19,-63,-3,140755,396
18,-60,1,140755,396
18,-60,1,140755,396
18,-62,0,140755,396
14,-63,-2,140755,397
17,-62,-2,140755,397
19,-64,3,140755,398
19,-64,3,140755,398
20,-64,2,140755,398
20,-64,2,140755,398
21,-67,5,140755,399
19,-68,3,140755,399
21,-65,2,140755,399
20,-64,1,140755,400
16,-66,3,140755,400
17,-65,-2,140755,400
21,-66,-3,140755,401
22,-65,0,140755,401
22,-59,0,140755,401
24,-66,2,140755,402
17,-85,0,140755,402
19,-87,1,140755,403
29,-85,1,140755,403
26,-92,-4,140755,404
28,-92,-4,140755,404
28,-92,-4,140755,404
28,-93,-3,140755,405
30,-107,-3,140755,406
30,-102,1,140755,406
30,-102,1,140755,406
32,-103,3,140755,406
32,-100,3,140755,407
30,-94,1,140755,407
24,-107,5,140755,408
23,-113,2,140755,408
36,-106,0,140755,408
34,-111,-3,140755,409
34,-111,-3,140755,409
34,-103,1,140755,410
34,-103,1,140755,410
34,-120,0,140755,410
34,-120,0,140755,410
34,-117,-3,140755,411
34,-117,-3,140755,411
